PlanetID,StarName,SMA_AU,ecc,Rp_REarth,Mp_MEarth,d_pc,M_sol,L_sol,Sep,PA,3dDist,PhaseFunc,DetStatus,NDet,NObs,LastObs
HD 46588 A_0,HD 46588 A,1.961,0.092,1.375,5.123,18.202,1.18,1.826,0.097617,134.357796,1.781362,0.354752,1,7,7,2042.354123
HD 128620_0,HD 128620,1.567,0.074,0.945,0.738,1.332,1.11,1.521,0.08738,206.167568,1.452488,5.5e-05,0,2,8,2042.361592
HD 128620_1,HD 128620,1.266,0.016,1.198,6.221,1.332,1.11,1.521,0.912239,56.781114,1.26917,0.187293,1,8,8,2042.361592
HD 187691 A_1,HD 187691 A,2.61,0.091,1.018,1.386,19.488,1.25,2.835,0.117023,107.702919,2.49802,0.14116,0,4,6,2042.870117
HD 142373_1,HD 142373,1.76,0.092,0.868,0.535,15.898,1.08,3.136,0.107603,243.344685,1.77915,0.467786,1,7,8,2043.614527
HD 46588 A_0,HD 46588 A,1.961,0.092,1.375,5.123,18.202,1.18,1.826,0.110098,18.833148,2.038166,0.414773,1,8,8,2044.138942
HD 23249_0,HD 23249,2.38,0.039,0.804,0.586,9.089,0.87,2.941,0.172374,54.747849,2.345845,0.039325,0,5,8,2044.54478
HD 187691 A_1,HD 187691 A,2.61,0.091,1.018,1.386,19.488,1.25,2.835,0.125307,287.510995,2.683691,0.553477,1,5,7,2044.550168
HD 693_4,HD 693,1.744,0.105,1.392,2.348,18.886,1.18,2.997,0.091503,62.088343,1.922388,0.13034,1,6,7,2044.763876
HD 693_4,HD 693,1.744,0.105,1.392,2.348,18.886,1.18,2.997,0.068205,217.192097,1.629435,0.073913,1,7,8,2045.464704
HD 187691 A_1,HD 187691 A,2.61,0.091,1.018,1.386,19.488,1.25,2.835,0.121376,110.819022,2.471873,0.186641,0,5,8,2046.71515
