PlanetID,sma,ecc,StarName,Mp_MEarth,M_sol,FinalPosteriorEpoch,NDetectedEpochs
HD 136352_4,1.7939699953060364,0.33762015080628743,HD 136352,0.342,1.02,8,1
HD 136352_4,1.5588390753957935,0.07367703531074635,HD 136352,0.342,1.02,8,1
HD 136352_4,1.8934614942362282,0.20211716297783236,HD 136352,0.342,1.02,8,1
HD 136352_4,1.0571459089880337,0.4047577803836888,HD 136352,0.342,1.02,8,1
HD 136352_4,1.188437501729247,0.8941908818827413,HD 136352,0.342,1.02,8,1
HD 136352_4,1.4676394432889652,0.1656284941344444,HD 136352,0.342,1.02,8,1
HD 136352_4,2.642637584233419,0.3006870071207184,HD 136352,0.342,1.02,8,1
HD 136352_4,2.4365039907199812,0.2571054896180981,HD 136352,0.342,1.02,8,1
HD 136352_4,1.6453842791219238,0.030972828511262606,HD 136352,0.342,1.02,8,1
HD 136352_4,1.8007886964589979,0.3080567164065967,HD 136352,0.342,1.02,8,1
HD 136352_4,2.230204160729245,0.29030288416214767,HD 136352,0.342,1.02,8,1
HD 136352_4,2.0054955794957454,0.2701672961037753,HD 136352,0.342,1.02,8,1
HD 136352_4,5.617747636084537,0.01915308928340406,HD 136352,0.342,1.02,8,1
HD 136352_4,1.0104616174746577,0.3828768035810699,HD 136352,0.342,1.02,8,1
HD 136352_4,2.7810827400925886,0.2689656796510736,HD 136352,0.342,1.02,8,1
HD 136352_4,15.216561749852882,0.9028882326701402,HD 136352,0.342,1.02,8,1
HD 136352_4,1.4915871581409244,0.3000013035322886,HD 136352,0.342,1.02,8,1
HD 136352_4,1.3039700416096398,0.12299664438516593,HD 136352,0.342,1.02,8,1
HD 136352_4,2.065241552039729,0.2731736097861872,HD 136352,0.342,1.02,8,1
HD 136352_4,3.685390618875347,0.11819536703512916,HD 136352,0.342,1.02,8,1
HD 136352_4,1.8852774212040437,0.11074789084994434,HD 136352,0.342,1.02,8,1
HD 136352_4,1.537827338669832,0.08592968708288015,HD 136352,0.342,1.02,8,1
HD 136352_4,1.923860473189274,0.4237100714311869,HD 136352,0.342,1.02,8,1
HD 136352_4,1.5813599600965291,0.1945507556060333,HD 136352,0.342,1.02,8,1
HD 136352_4,1.7976931170457024,0.12208157199098699,HD 136352,0.342,1.02,8,1
HD 136352_4,1.496127133103805,0.23678877309050156,HD 136352,0.342,1.02,8,1
HD 136352_4,3.6493478199048854,0.015344803600660473,HD 136352,0.342,1.02,8,1
HD 136352_4,1.8991865910746466,0.282050468042654,HD 136352,0.342,1.02,8,1
HD 136352_4,1.8117629563719808,0.17192817309602892,HD 136352,0.342,1.02,8,1
HD 136352_4,2.189460392781975,0.07600493309644198,HD 136352,0.342,1.02,8,1
HD 136352_4,1.9727905549920204,0.4511803175395716,HD 136352,0.342,1.02,8,1
HD 136352_4,1.3562373647280779,0.02607559859444634,HD 136352,0.342,1.02,8,1
HD 128621_0,0.18025088754052884,0.001403626908192952,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802644165814007,0.007610350023985423,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18024984892969872,0.0025239827074170426,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18025989262007672,0.0027348130982876914,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802585008834031,0.0001311457420595588,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18022323368675874,0.0021148011012132664,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802395718054291,0.0012914686606106582,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18024232173651134,0.0030722526992354527,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802413088164798,0.011023299742639953,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18024686130650405,0.001719672771810378,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18023128888583645,0.0038187984168096133,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18024689110077505,0.0013643085153084373,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18025360188525558,0.00442710985114465,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18027305522458542,0.00493654907562318,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18020970146724544,0.011890941914947242,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18024780303203927,0.0061077109074550925,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18026788830331886,0.005406903847432289,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802301861557001,0.0016140909930247658,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18024855442997442,0.005561690219967142,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18021650672867098,0.009670760974219556,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18026061204768296,0.005062329958542109,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802216622210491,0.004892179671261836,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18024778565423544,1.669281896169491e-05,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802607754701328,0.0009744273368941367,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802326166780912,0.0020742753900246523,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18023952362397638,0.002559262776668637,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18026324808004562,0.00190174026786737,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18025384322634191,0.011832831725791668,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18021277306640393,0.014702379438764634,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18025943482103252,0.0005587652983242014,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18024925011712528,0.0011001628892193978,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18023845255087573,0.0014128414913869777,HD 128621,0.281,0.94,8,8
HD 128621_0,0.180245019803545,0.0041434737402277315,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18024340658550347,0.0014992936645687087,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18027230995978175,0.008997859248863522,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18021376721324653,0.00010824653674908029,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18024402202429768,0.013620859429930802,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18024875814398766,0.016399553692911573,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18025973019528194,0.00646751259401295,HD 128621,0.281,0.94,8,8
HD 128621_0,0.180251660615489,0.007177816160525719,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802588817063242,0.0049054729063614366,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18027402638741413,0.011939776189932198,HD 128621,0.281,0.94,8,8
HD 128621_0,0.180224775059062,0.006732079607231009,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18026040780993477,0.0037111277406132077,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802408215880011,0.004721740569847298,HD 128621,0.281,0.94,8,8
HD 128621_0,0.180267319704127,0.008750957096864857,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802621861436337,0.0051630292519232015,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18025691555715084,0.007093783872318455,HD 128621,0.281,0.94,8,8
HD 128621_0,0.180246218680153,0.009676678861939418,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18026570807984124,0.004145776609429464,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18023997978269532,0.0010572897150271901,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802526707153152,0.007389590402810915,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802738617791998,0.002532192617501916,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18023418430696947,1.9636842459274176e-05,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18024195434991921,0.0020316796730858173,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18025072627058925,0.0021447619244673046,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802476488142766,0.0013497055239360663,HD 128621,0.281,0.94,8,8
HD 128621_0,0.180269861072885,0.01739735899252934,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802690087394944,0.0007959046956074493,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18023809200863536,4.564415643791244e-05,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802229627780636,0.0003929771147748256,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18026540681439834,0.0032656202190445467,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802507534140098,0.007332810994311179,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18026299820635747,0.004833863137539002,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18027657488349733,0.019014991809425796,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18022528609352195,0.005880774843118561,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18022744174001967,0.0027427761269713967,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18025401787408937,0.0044176484956493355,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18024086720563517,0.00013310878513990605,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18022158408328756,0.00016939525101812916,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18026547837138623,0.00655619350790675,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18023528704389014,0.004811007446416814,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18026665128241287,0.009105306566671531,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802461541497384,0.00040734673085213863,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18025540623902028,0.000623788188888268,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18025567937807602,0.0001488529044152161,HD 128621,0.281,0.94,8,8
HD 128621_0,0.180237502196,0.009399577984262499,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18026230650046826,0.014085331424858943,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18024420571727415,0.004427164622466574,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18027015848349084,0.014673273700545685,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18025139950341854,0.011657479082743092,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18023874599408105,0.010562655849204006,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802651995201922,0.006922600165131779,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18028768291770014,0.0074692110541750975,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18022658128106842,0.007290149262543818,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802732186594933,0.00762025226908268,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802816873038227,0.01318675766278372,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802633720347419,0.008662046661192148,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18023407725813517,0.007095979476418695,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18025091172796978,9.166592257951571e-05,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18026647487827993,0.009889265941073694,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18025540695135145,0.0001467954844702609,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18024186702691988,0.015320275029942675,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18024666513584892,0.012393081883929952,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18022054481950026,0.0037250588811955556,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18023610415049068,0.00536788747716815,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802521460031483,0.0010277679619986307,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802261650745142,0.013797920962080195,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18028049619307934,0.011218197779144495,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802485658734818,0.0001263230931376339,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802771118370546,0.010055769212349703,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18023902894942673,0.0027601732232651983,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802415796461189,0.013231463139135768,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18026873741926222,9.653205315012176e-05,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18020715497366513,0.0016839997252912162,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18025037488707918,0.0022674952688149794,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18026089841371506,0.01025219111607758,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18023475034282396,0.0014606262475376913,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18027359970471632,0.0056672779367177946,HD 128621,0.281,0.94,8,8
HD 128621_0,0.180254075121228,0.003084628593586809,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18032157319183154,0.02466854589937803,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18021937535840435,0.0015849746173987253,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802324887940464,0.000563725950063237,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18024821542803462,0.00786582074653551,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18027827554124265,0.007652664246571919,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18026877746280004,0.008652185285355241,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18028111091473706,0.0066384263640147136,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18025388113035476,0.007306468916501219,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18026494374139704,0.0033734897792453396,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802410487564449,0.006278489411912252,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18027009465888372,0.010985114303469946,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18020821383644914,0.003978865645802268,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18024346768587982,0.01662598270098298,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18025309129443162,0.0132919311176586,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18024398832341243,0.0018234611957293966,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18026303456399803,0.017125057973496918,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18023139127994353,0.005609985624206948,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18022634001677906,0.0029222273091530204,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18025843557393742,0.0002607498875753947,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18026034462004226,0.000821060602017863,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18022727832195978,0.002841316336897255,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802393518665521,0.002520712129403576,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802316428528148,0.008000761401450172,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18024859725513553,0.012412239326056644,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802412602979847,0.012983802462413877,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18024840228494035,0.006819518312880491,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18023095141884282,0.0022678435162132356,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18024019439151848,0.0003934058163733633,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18023639194075292,0.0027504379376940427,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18024110667984689,0.00421899986229495,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18023298288140424,0.008963573365433087,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18027615469851843,0.0027090199453580926,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18022408218783462,0.00043330740865992845,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18022387112724306,0.002931123537329578,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802832491466986,0.006593156035402139,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18026136117268135,0.022403399255197572,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18026138113466603,0.007833082358427435,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802552509201126,0.011469292505235694,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802616132976518,0.005400199058277504,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18026664182157065,0.01881382859317542,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18022770259778928,0.010021434096851155,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18026246178929142,0.0034484590280796576,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802705329313186,0.0005321380490506851,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802592540389988,0.0019038694700669208,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18022930077177954,0.010429516054365406,HD 128621,0.281,0.94,8,8
HD 128621_0,0.180272483362978,0.006908347250207305,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18020182282693178,0.0007432870082590399,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18026825504360044,0.01065525153134688,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802496043474667,0.010560070175371541,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18025926295267955,0.00805945044714075,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18027088346351508,0.008844773852635615,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18027445697180766,0.00306716948080148,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18023410549860977,0.005775173239700594,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18025111433073246,0.00331528417916004,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802431117398294,0.002554726107134267,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802411227555752,0.0014959458294930286,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18022353494060755,0.004201747085593348,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18025982154279452,0.001282290855553176,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18026601944368187,0.006832201045526881,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18029755889144738,0.02012680119284356,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18025127367047142,0.0005519873675247424,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18024433623891398,0.001021229152428715,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18024592870064024,0.006095906427411351,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802682191972558,0.00873487932044225,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18026039876342861,0.00013065552876356562,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18025458787688553,0.0007581713022784672,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18027092851858945,0.0024053359348982497,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18025466982501778,0.015702457286818464,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18023467937735255,0.0192343649906326,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18026912026982886,0.005636039779458749,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18022923739159405,0.004704165030919864,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802670304792963,0.009517649135311475,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802298164936295,0.0020312393634876764,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802501289565924,0.01111990985868459,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802599226740738,0.0008341670046735936,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18022033610369742,0.010681027920593784,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802729892030857,0.017121562977414982,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18028407039903135,0.016466130919949473,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18028973352642047,0.020891040758306605,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18024601923052147,0.006279067227612569,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18026642647469315,0.014441083088352543,HD 128621,0.281,0.94,8,8
HD 128621_0,0.180282838741962,0.002841066022212772,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802672323549794,0.0011514456978466156,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802230688496134,0.0026657335904355455,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18027087596770175,0.013623589263492128,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18023710285127745,0.0014519315994496714,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802195143184653,0.006076749119618601,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18025096605657795,0.004081149080307602,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18023650966632015,0.006665169194876478,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18028620366429632,0.013528541310849695,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802601418749249,0.0001715880947632982,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18024202884899806,0.004061801199208504,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18025842228696368,0.00500637143409439,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18022062629846128,0.007452024143961206,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18027202476430615,0.011721073521433915,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18024385957724565,0.00019287331725145285,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18025752749652102,0.011921690178720303,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18022805419759452,0.011617882814040838,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18025345759492228,0.002745518863598937,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18029395633584397,0.016399122488460073,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802919105467607,0.014024281567398248,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18021209847617228,0.012462386231661578,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18023101701003208,0.01064438553924459,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802445283473174,0.004208943410651756,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802522589350346,0.012488332088111837,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18025051554290597,0.0067232733047500794,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802706221017524,0.00808255140164273,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802806189609692,0.014246092735502282,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802301248399354,0.00526778440851766,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18023403729010568,0.0017888141619683098,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802337903992564,0.011358506745650329,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802249380829807,0.0028367337519215334,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802713439751517,0.005743099918222576,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18024795708503508,0.0002789214752349087,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802570949060495,0.006154044034956797,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18025341056428082,0.005416975576172622,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18025617203375688,0.00020794821316973133,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18024448105979626,0.01583542953269004,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802300699987398,0.005050217741310388,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18026415011865163,0.001121146855974441,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802675103869432,0.014588517214765286,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18024738718530794,0.0024038264986740283,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18022179648578268,0.0003405718664685484,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18025420846452528,0.0055587041083156215,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18026340635202903,0.0027222218558743227,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802496730161699,0.0004044166946777644,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802652755693813,0.01185029951614177,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18025978804310572,0.01039862025485003,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18022451452804206,0.006723076629834545,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18021878003738603,0.0022885480179828666,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18023283253486852,0.006852756798985537,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18025923621660217,0.0027430564283278396,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802716104207696,0.0026823832307095513,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802699308722125,0.020207830134721584,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802634398393236,0.0010480142103579723,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802271283263189,0.004483045346018167,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18028151883225557,0.010336140740877452,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18026095099764566,0.005091592366791197,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802505512900688,0.00310994191587974,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18025884270127585,0.0005382119081285491,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802320247769776,0.001980519608839081,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802229627780636,0.0003929771147748256,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18026327692574584,0.010944083064222397,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18024970122849854,0.00023955531007321105,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18025956227017087,0.0024808713614922246,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18023276958617176,0.001524925104356016,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18031978833036869,0.01954988185671222,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18022567256898714,0.008149249250468598,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18028358732569255,0.010819762001685761,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18027636477899162,0.005657125479452396,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18025491367808075,0.0007688646465522294,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18027309157141908,0.010050005213201735,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18026623060574073,0.008051072329630782,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18025978804310572,0.01039862025485003,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802695721865097,0.004319284462197463,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802488936227798,0.0012672648209739621,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18026229691881365,0.013182024735197166,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18028540402757862,0.011710521247138924,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18024460057578073,0.00432580526934195,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18028404538768011,0.0032002184628087986,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802483286475992,0.012962240432357911,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18026665346915488,0.0018354703098151977,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18026665302269515,0.020236839417288432,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802618030626804,0.0007207168605182848,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18023603786253622,0.00039301069852197855,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802727445332871,0.010501611058610227,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18026955463935704,0.00027302354516384186,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18025502046120392,0.006093354333144768,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18025967296877132,0.005096446135342684,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18022677201108914,0.021758086798101747,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18028082969446171,0.0163511296785686,HD 128621,0.281,0.94,8,8
HD 128621_0,0.18021061745127082,0.006407103356098483,HD 128621,0.281,0.94,8,8
HD 128621_0,0.1802274501139982,0.006329097253828414,HD 128621,0.281,0.94,8,8
