PlanetID,StarName,SMA_AU,ecc,Rp_REarth,Mp_MEarth,d_pc,M_sol,L_sol,Sep,PA,3dDist,PhaseFunc,PlanetContrast,tReq_s,tReq_hr,Cp_e_s,Cb_e_s,Csp_e_s,DetStatus_Ideal,DetStatus_ETC,DetStatus,NDet,NObs,LastObs
HD 109358_5,HD 109358,3.968,0.05,3.285,9.49,8.473,1.08,1.151,0.396,120.497,3.771,0.123,9.95649471853934e-12,inf,inf,0.0,inf,inf,0,0,0,0,8,2037.405
HD 33262 A_0,HD 33262 A,4.098,0.155,0.949,1.694,11.693,1.14,1.466,0.142,258.087,4.444,0.006,1.4405454055081254e-13,inf,inf,0.0,inf,inf,0,0,0,0,7,2037.41
HD 33262 A_1,HD 33262 A,3.3,0.062,1.368,1.882,11.693,1.14,1.466,0.18,196.441,3.103,0.777,1.0619811440392102e-10,1987.3792062601567,0.5520497795167102,0.11588001211870753,0.4069230795918777,0.0033140404454166474,1,1,1,1,7,2037.41
HD 33262 A_2,HD 33262 A,3.337,0.087,0.965,1.077,11.693,1.14,1.466,0.28,131.136,3.359,0.441,2.2668258551807615e-11,inf,inf,0.0,inf,inf,0,0,0,0,7,2037.41
HD 33262 A_4,HD 33262 A,1.015,0.091,2.255,7.575,11.693,1.14,1.466,0.036,33.064,1.095,0.007,6.412444997846762e-12,inf,inf,0.0,inf,inf,0,0,0,2,7,2037.41
HD 33262 A_5,HD 33262 A,0.358,0.206,1.487,2.23,11.693,1.14,1.466,0.012,130.964,0.33,0.91,2.602828355602538e-09,inf,inf,0.0,inf,inf,0,0,0,0,7,2037.41
HD 33262 A_6,HD 33262 A,0.874,0.139,0.646,0.068,11.693,1.14,1.466,0.067,285.547,0.902,0.112,3.128187129847826e-11,inf,inf,0.0,inf,inf,0,0,0,0,7,2037.41
HD 33262 A_8,HD 33262 A,0.199,0.101,2.893,7.577,11.693,1.14,1.466,0.009,50.013,0.217,0.012,6.356352579995166e-10,inf,inf,0.0,inf,inf,0,0,0,0,7,2037.41
HD 203608_0,HD 203608,2.203,0.092,1.79,4.377,9.258,1.14,1.466,0.212,203.116,2.135,0.54,9.313296545194357e-11,inf,inf,0.0,inf,inf,0,0,0,1,7,2037.427
HD 203608_1,HD 203608,2.342,0.1,0.502,0.082,9.258,1.14,1.466,0.264,292.645,2.469,0.392,8.417896795247824e-12,inf,inf,0.0,inf,inf,0,0,0,0,7,2037.427
HD 203608_2,HD 203608,2.74,0.062,1.086,0.793,9.258,1.14,1.466,0.258,52.596,2.696,0.121,1.2318889322374771e-11,inf,inf,0.0,inf,inf,0,0,0,0,7,2037.427
HD 203608_5,HD 203608,4.293,0.038,0.929,3.169,9.258,1.14,1.466,0.324,244.238,4.43,0.041,3.531317073645473e-13,inf,inf,0.0,inf,inf,0,0,0,0,7,2037.427
HD 203608_6,HD 203608,0.526,0.072,0.985,2.729,9.258,1.14,1.466,0.06,186.935,0.563,0.253,3.134189150520885e-10,-1993.6740393439861,-0.5537983442622184,0.2693198194192108,2.002598256195222,0.05118429574351698,1,1,1,1,7,2037.427
HD 86728 A_0,HD 86728 A,0.138,0.113,0.53,0.088,14.926,1.0,1.378,0.003,184.874,0.152,0.952,6.578884072807244e-09,inf,inf,0.0,inf,inf,0,0,0,0,7,2037.437
HD 86728 A_1,HD 86728 A,1.194,0.049,0.519,0.058,14.926,1.0,1.378,0.075,161.401,1.195,0.164,1.6933752827807393e-11,inf,inf,0.0,inf,inf,0,0,0,0,7,2037.437
HD 86728 A_2,HD 86728 A,1.586,0.024,0.736,0.754,14.926,1.0,1.378,0.103,173.358,1.548,0.285,3.043511813565386e-11,inf,inf,0.0,inf,inf,0,0,0,0,7,2037.437
HD 86728 A_3,HD 86728 A,0.34,0.077,0.971,0.786,14.926,1.0,1.378,0.021,187.32,0.359,0.102,4.64226508334989e-10,inf,inf,0.0,inf,inf,0,0,0,0,7,2037.437
HD 86728 A_4,HD 86728 A,3.143,0.15,2.985,10.229,14.926,1.0,1.378,0.12,235.341,3.542,0.015,3.34201493274937e-12,inf,inf,0.0,inf,inf,0,0,0,3,7,2037.437
HD 86728 A_5,HD 86728 A,0.238,0.132,1.155,1.277,14.926,1.0,1.378,0.018,273.908,0.269,0.424,4.7635636342610785e-09,inf,inf,0.0,inf,inf,0,0,0,0,7,2037.437
HD 86728 A_6,HD 86728 A,2.84,0.137,2.462,9.724,14.926,1.0,1.378,0.133,277.693,3.121,0.033,4.038207483666565e-12,inf,inf,0.0,inf,inf,0,0,0,2,7,2037.437
HD 17206_0,HD 17206,1.742,0.09,0.885,0.759,14.276,1.21,2.617,0.115,338.368,1.641,0.297,5.0765310278548144e-11,inf,inf,0.0,inf,inf,0,0,0,0,5,2037.438
HD 17206_1,HD 17206,0.879,0.039,2.253,4.165,14.276,1.21,2.617,0.055,94.529,0.886,0.123,6.478686166524813e-10,inf,inf,0.0,inf,inf,0,0,0,0,5,2037.438
HD 17206_2,HD 17206,0.485,0.035,0.762,0.074,14.276,1.21,2.617,0.031,235.318,0.482,0.153,1.9396268210806746e-10,inf,inf,0.0,inf,inf,0,0,0,0,5,2037.438
HD 30652_0,HD 30652,0.357,0.032,0.524,0.2,8.068,1.25,2.71,0.039,51.683,0.366,0.104,1.1597619022360315e-10,inf,inf,0.0,inf,inf,0,0,0,0,5,2037.475
HD 30652_1,HD 30652,3.379,0.099,2.314,6.38,8.068,1.25,2.71,0.44,7.809,3.552,0.322,5.402232386498437e-11,inf,inf,0.0,inf,inf,0,0,0,0,5,2037.475
HD 30652_2,HD 30652,1.418,0.081,1.563,4.825,8.068,1.25,2.71,0.132,5.003,1.496,0.751,2.363390489372728e-11,inf,inf,0.0,inf,inf,0,0,0,0,5,2037.475
HD 30652_3,HD 30652,3.27,0.133,2.129,6.922,8.068,1.25,2.71,0.378,302.92,3.4,0.572,9.133809668716901e-11,inf,inf,0.0,inf,inf,0,0,0,0,5,2037.475
HD 30652_4,HD 30652,2.754,0.119,2.49,7.908,8.068,1.25,2.71,0.302,139.318,2.465,0.398,7.030941841840586e-11,inf,inf,0.0,inf,inf,0,0,0,1,5,2037.475
HD 4614 A_0,HD 4614 A,4.718,0.051,1.358,1.438,5.01,1.14,1.252,0.793,71.163,4.679,0.1,5.655533580042379e-12,inf,inf,0.0,inf,inf,0,0,0,0,8,2037.501
HD 4614 A_1,HD 4614 A,0.651,0.133,0.728,0.863,5.01,1.14,1.252,0.082,150.016,0.733,0.848,4.74256460637759e-10,124.13396018840334,0.034481655607889815,1.3010850248257966,2.46300848561243,0.06499660262603321,1,1,1,7,8,2037.501
HD 4614 A_2,HD 4614 A,2.584,0.017,1.361,2.833,5.01,1.14,1.252,0.451,274.647,2.548,0.121,8.301068923768913e-12,inf,inf,0.0,inf,inf,0,0,0,0,8,2037.501
HD 190360_0,HD 190360,0.922,0.17,1.79,3.175,16.003,0.96,1.165,0.047,38.309,1.009,0.06,8.789060299403819e-11,inf,inf,0.0,inf,inf,0,0,0,2,8,2037.516
HD 190360_1,HD 190360,3.764,0.081,1.071,1.164,16.003,0.96,1.165,0.246,73.069,4.068,0.202,8.125205859360433e-12,inf,inf,0.0,inf,inf,0,0,0,0,8,2037.516
HD 190360_3,HD 190360,3.632,0.139,2.733,5.998,16.003,0.96,1.165,0.161,86.003,3.88,0.785,9.694564315858381e-11,inf,inf,0.0,inf,inf,0,0,0,0,8,2037.516
HD 190360_4,HD 190360,1.735,0.021,0.534,0.447,16.003,0.96,1.165,0.108,348.96,1.771,0.218,1.0442348038421938e-11,inf,inf,0.0,inf,inf,0,0,0,0,8,2037.516
HD 190360_5,HD 190360,0.581,0.08,1.934,3.212,16.003,0.96,1.165,0.03,261.042,0.571,0.622,3.4653313551942224e-09,inf,inf,0.0,inf,inf,0,0,0,0,8,2037.516
HD 128620_0,HD 128620,1.567,0.074,0.945,1.071,1.332,1.11,1.521,0.667,356.312,1.654,0.862,1.583230778353518e-10,6.224389892883253,0.0017289971924675702,13.254151442457498,8.668587585131624,0.25116397561160897,1,1,1,2,7,2037.523
HD 128620_1,HD 128620,1.266,0.016,1.198,2.188,1.332,1.11,1.521,0.941,219.932,1.254,0.302,8.947726118368899e-12,inf,inf,0.0,inf,inf,0,0,0,0,7,2037.523
HD 84117_2,HD 84117,0.48,0.183,0.807,0.25,14.951,1.14,1.977,0.014,170.301,0.509,0.008,1.1112583574616087e-11,inf,inf,0.0,inf,inf,0,0,0,0,6,2037.527
HD 84117_3,HD 84117,2.469,0.127,0.583,0.258,14.951,1.14,1.977,0.132,58.96,2.711,0.738,1.7561738227385763e-11,inf,inf,0.0,inf,inf,0,0,0,0,6,2037.527
HD 84117_5,HD 84117,2.421,0.095,0.605,0.168,14.951,1.14,1.977,0.145,114.31,2.393,0.137,4.131438585345706e-12,inf,inf,0.0,inf,inf,0,0,0,0,6,2037.527
HD 39091_1,HD 39091,3.12,0.028,1.191,2.067,18.287,1.08,1.533,0.14,353.153,3.051,0.637,2.467822929383486e-11,inf,inf,0.0,inf,inf,0,0,0,0,7,2037.532
HD 39091_2,HD 39091,2.865,0.029,0.677,0.368,18.287,1.08,1.533,0.06,28.417,2.941,0.935,2.6092083731244316e-11,inf,inf,0.0,inf,inf,0,0,0,0,7,2037.532
HD 39091_3,HD 39091,3.55,0.072,1.069,0.977,18.287,1.08,1.533,0.174,338.576,3.704,0.619,2.448033830414591e-11,inf,inf,0.0,inf,inf,0,0,0,0,7,2037.532
HD 39091_4,HD 39091,4.534,0.027,1.234,2.966,18.287,1.08,1.533,0.154,218.99,4.656,0.028,1.2884808222091936e-12,inf,inf,0.0,inf,inf,0,0,0,0,7,2037.532
HD 39091_5,HD 39091,1.437,0.051,1.31,1.559,18.287,1.08,1.533,0.072,277.075,1.368,0.203,7.948896417467024e-11,inf,inf,0.0,inf,inf,0,0,0,4,7,2037.532
HD 39091_6,HD 39091,0.67,0.012,2.604,9.064,18.287,1.08,1.533,0.031,8.271,0.673,0.622,2.266350139215929e-09,inf,inf,0.0,inf,inf,0,0,0,0,7,2037.532
HD 1581_1,HD 1581,1.541,0.046,2.633,11.899,8.607,1.11,1.262,0.127,229.784,1.612,0.041,5.420847989321611e-11,inf,inf,0.0,inf,inf,0,0,0,6,8,2037.538
HD 1581_2,HD 1581,0.181,0.101,0.988,0.314,8.607,1.11,1.262,0.017,336.552,0.197,0.743,8.384253017886837e-09,inf,inf,0.0,inf,inf,0,0,0,0,8,2037.538
HD 1581_3,HD 1581,1.491,0.126,2.76,9.919,8.607,1.11,1.262,0.125,64.418,1.303,0.653,2.748427386861944e-10,229.0909838688586,0.06363638440801628,0.44771205069501735,0.48231632916909717,0.005575837932733231,1,1,1,3,8,2037.538
HD 1581_4,HD 1581,0.208,0.109,2.378,5.038,8.607,1.11,1.262,0.023,193.636,0.228,0.591,2.8235241550228114e-08,inf,inf,0.0,inf,inf,0,0,0,0,8,2037.538
HD 90839_0,HD 90839,3.665,0.022,0.781,0.874,12.945,1.18,1.605,0.281,330.776,3.746,0.444,7.934268417285734e-12,inf,inf,0.0,inf,inf,0,0,0,0,7,2037.54
HD 90839_1,HD 90839,0.191,0.094,1.403,2.547,12.945,1.18,1.605,0.011,7.589,0.184,0.069,7.901660106834439e-10,inf,inf,0.0,inf,inf,0,0,0,0,7,2037.54
HD 90839_2,HD 90839,3.378,0.112,1.125,0.83,12.945,1.18,1.605,0.197,78.347,3.65,0.046,2.3518666525357866e-12,inf,inf,0.0,inf,inf,0,0,0,0,7,2037.54
HD 90839_5,HD 90839,0.15,0.051,2.273,8.926,12.945,1.18,1.605,0.01,306.445,0.144,0.535,5.0921485153483524e-08,inf,inf,0.0,inf,inf,0,0,0,0,7,2037.54
HD 53705_0,HD 53705,0.273,0.081,1.735,3.467,17.059,1.04,1.49,0.015,131.123,0.289,0.109,4.039205348297348e-09,inf,inf,0.0,inf,inf,0,0,0,0,7,2037.547
HD 53705_1,HD 53705,2.604,0.083,3.306,24.009,17.059,1.04,1.49,0.137,334.371,2.589,0.562,5.771105033685058e-10,395.1992567313981,0.10977757131427726,0.2787831432675979,0.34713794718250285,0.0015204864731354017,1,1,1,7,7,2037.547
HD 53705_2,HD 53705,1.597,0.089,2.478,8.577,17.059,1.04,1.49,0.049,13.429,1.455,0.024,2.4965639646306616e-11,inf,inf,0.0,inf,inf,0,0,0,3,7,2037.547
HD 53705_3,HD 53705,0.715,0.026,1.359,2.719,17.059,1.04,1.49,0.036,269.723,0.697,0.121,2.502972636441143e-10,inf,inf,0.0,inf,inf,0,0,0,0,7,2037.547
HD 53705_4,HD 53705,0.527,0.092,2.437,13.612,17.059,1.04,1.49,0.024,332.762,0.575,0.05,3.762520761709781e-11,inf,inf,0.0,inf,inf,0,0,0,0,7,2037.547
HD 187691 A_0,HD 187691 A,3.127,0.076,1.475,1.394,19.488,1.25,2.835,0.16,29.572,3.223,0.461,5.953945710865489e-11,inf,inf,0.0,inf,inf,0,0,0,0,5,2037.548
HD 187691 A_1,HD 187691 A,2.61,0.091,1.018,0.926,19.488,1.25,2.835,0.138,304.414,2.828,0.178,1.3199240213723144e-11,inf,inf,0.0,inf,inf,0,0,0,0,5,2037.548
HD 187691 A_2,HD 187691 A,3.249,0.037,0.764,0.178,19.488,1.25,2.835,0.084,280.148,3.135,0.017,7.717018733514883e-13,inf,inf,0.0,inf,inf,0,0,0,0,5,2037.548
HD 187691 A_3,HD 187691 A,2.018,0.038,2.654,7.822,19.488,1.25,2.835,0.044,74.116,2.091,0.008,7.25254453532683e-12,inf,inf,0.0,inf,inf,0,0,0,1,5,2037.548
HD 7570_0,HD 7570,3.031,0.054,1.134,2.676,15.261,1.14,2.004,0.03,309.326,3.097,0.0,2.394975863133143e-14,inf,inf,0.0,inf,inf,0,0,0,0,6,2037.549
HD 7570_1,HD 7570,0.15,0.071,0.941,1.635,15.261,1.14,2.004,0.009,46.58,0.144,0.149,2.8211934904003313e-09,inf,inf,0.0,inf,inf,0,0,0,0,6,2037.549
HD 7570_2,HD 7570,1.977,0.063,1.73,4.353,15.261,1.14,2.004,0.089,217.358,2.012,0.041,2.895519323389923e-12,inf,inf,0.0,inf,inf,0,0,0,0,6,2037.549
HD 7570_3,HD 7570,3.034,0.079,1.364,2.717,15.261,1.14,2.004,0.145,97.203,2.808,0.074,9.096156228703265e-12,inf,inf,0.0,inf,inf,0,0,0,0,6,2037.549
HD 7570_4,HD 7570,0.569,0.099,0.726,0.372,15.261,1.14,2.004,0.035,327.263,0.592,0.124,1.0823240828632797e-10,inf,inf,0.0,inf,inf,0,0,0,0,6,2037.549
HD 143761_0,HD 143761,2.268,0.052,0.622,0.194,17.511,0.97,1.812,0.116,359.143,2.359,0.612,2.1476504661184745e-11,inf,inf,0.0,inf,inf,0,0,0,0,6,2037.551
HD 143761_3,HD 143761,0.463,0.017,0.834,0.224,17.511,0.97,1.812,0.026,342.559,0.464,0.363,6.052734817916986e-10,inf,inf,0.0,inf,inf,0,0,0,0,6,2037.551
HD 143761_4,HD 143761,1.096,0.157,0.808,0.232,17.511,0.97,1.812,0.036,225.737,1.106,0.848,2.3754475299645024e-10,inf,inf,0.0,inf,inf,0,0,0,0,6,2037.551
HD 143761_5,HD 143761,0.834,0.096,1.155,0.987,17.511,0.97,1.812,0.042,264.721,0.888,0.085,6.357456443378836e-11,inf,inf,0.0,inf,inf,0,0,0,0,6,2037.551
HD 143761_7,HD 143761,2.609,0.089,2.154,4.673,17.511,0.97,1.812,0.136,0.152,2.595,0.538,6.688368329472857e-11,inf,inf,0.0,inf,inf,0,0,0,0,6,2037.551
HD 43386_0,HD 43386,2.541,0.037,0.504,0.057,19.588,1.33,2.957,0.128,239.647,2.506,0.327,6.773960980867181e-12,inf,inf,0.0,inf,inf,0,0,0,0,5,2037.558
HD 43386_1,HD 43386,1.141,0.101,1.584,3.959,19.588,1.33,2.957,0.051,315.14,1.127,0.122,8.719763171048478e-11,inf,inf,0.0,inf,inf,0,0,0,0,5,2037.558
HD 43386_3,HD 43386,0.289,0.045,1.072,1.015,19.588,1.33,2.957,0.013,79.653,0.302,0.11,7.280370775676307e-10,inf,inf,0.0,inf,inf,0,0,0,0,5,2037.558
HD 65907 A_0,HD 65907 A,0.584,0.099,0.585,0.169,16.172,1.11,1.29,0.036,263.235,0.578,0.375,1.4324980715527438e-10,inf,inf,0.0,inf,inf,0,0,0,0,8,2037.562
HD 65907 A_1,HD 65907 A,1.316,0.075,0.982,0.805,16.172,1.11,1.29,0.069,88.367,1.332,0.096,2.8258241768654486e-11,inf,inf,0.0,inf,inf,0,0,0,2,8,2037.562
HD 65907 A_2,HD 65907 A,1.009,0.058,1.202,1.577,16.172,1.11,1.29,0.062,242.544,1.065,0.171,1.1866374709733536e-10,-4241.843028649807,-1.178289730180502,0.030908465414181074,0.7803643721677356,0.014517279222692381,1,1,1,6,8,2037.562
HD 43042_0,HD 43042,4.095,0.078,0.558,0.015,21.776,1.29,2.936,0.145,206.668,4.153,0.711,8.220808930386887e-12,inf,inf,0.0,inf,inf,0,0,0,0,5,2037.574
HD 43042_1,HD 43042,0.434,0.11,0.533,0.07,21.776,1.29,2.936,0.011,82.488,0.389,0.811,8.069030185320946e-10,inf,inf,0.0,inf,inf,0,0,0,0,5,2037.574
HD 43042_3,HD 43042,0.724,0.14,0.733,0.431,21.776,1.29,2.936,0.032,80.942,0.697,0.291,1.3779888027797118e-10,inf,inf,0.0,inf,inf,0,0,0,0,5,2037.574
HD 50692_0,HD 50692,3.95,0.04,2.831,7.857,17.405,1.08,1.293,0.124,307.689,4.061,0.018,2.591014537260005e-12,inf,inf,0.0,inf,inf,0,0,0,1,8,2037.584
HD 50692_1,HD 50692,0.28,0.064,0.734,0.807,17.405,1.08,1.293,0.017,34.909,0.295,0.24,7.239054890356827e-10,inf,inf,0.0,inf,inf,0,0,0,0,8,2037.584
HD 50692_2,HD 50692,0.513,0.081,1.798,4.058,17.405,1.08,1.293,0.032,167.529,0.555,0.361,1.6618978639325728e-09,inf,inf,0.0,inf,inf,0,0,0,0,8,2037.584
HD 50692_3,HD 50692,0.925,0.032,2.849,17.557,17.405,1.08,1.293,0.05,70.151,0.898,0.44,1.0540442301270674e-09,inf,inf,0.0,inf,inf,0,0,0,0,8,2037.584
HD 210302_0,HD 210302,0.937,0.087,1.293,2.294,18.458,1.25,2.918,0.046,16.985,0.871,0.458,1.8766413621796657e-10,inf,inf,0.0,inf,inf,0,0,0,0,5,2037.607
HD 210302_1,HD 210302,0.316,0.034,0.672,0.191,18.458,1.25,2.918,0.016,325.655,0.31,0.185,3.9796284764186236e-10,inf,inf,0.0,inf,inf,0,0,0,0,5,2037.607
HD 210302_2,HD 210302,0.162,0.125,0.82,0.444,18.458,1.25,2.918,0.007,327.426,0.182,0.784,8.298065261985008e-09,inf,inf,0.0,inf,inf,0,0,0,0,5,2037.607
HD 210302_3,HD 210302,0.925,0.123,2.909,10.329,18.458,1.25,2.918,0.054,271.051,1.023,0.231,1.1042084553534864e-09,inf,inf,0.0,inf,inf,0,0,0,0,5,2037.607
HD 210302_4,HD 210302,1.629,0.122,1.727,4.219,18.458,1.25,2.918,0.054,292.977,1.753,0.023,1.7504515933553664e-11,inf,inf,0.0,inf,inf,0,0,0,1,5,2037.607
HD 160691_0,HD 160691,1.46,0.051,0.67,0.184,15.604,1.0,1.899,0.087,195.358,1.386,0.223,2.6630352307615266e-11,inf,inf,0.0,inf,inf,0,0,0,0,6,2037.611
HD 160691_1,HD 160691,0.274,0.085,0.88,1.157,15.604,1.0,1.899,0.018,308.81,0.289,0.23,8.293201603602469e-10,inf,inf,0.0,inf,inf,0,0,0,0,6,2037.611
HD 160691_2,HD 160691,0.346,0.144,0.58,0.055,15.604,1.0,1.899,0.024,262.931,0.375,0.381,4.91562249369048e-10,inf,inf,0.0,inf,inf,0,0,0,0,6,2037.611
HD 160691_3,HD 160691,0.123,0.058,0.556,0.121,15.604,1.0,1.899,0.004,290.806,0.13,0.897,7.581096446536878e-09,inf,inf,0.0,inf,inf,0,0,0,0,6,2037.611
HD 160691_4,HD 160691,2.415,0.073,1.777,3.583,15.604,1.0,1.899,0.063,108.993,2.588,0.931,5.54376254794962e-11,inf,inf,0.0,inf,inf,0,0,0,0,6,2037.611
HD 160691_6,HD 160691,2.937,0.058,2.424,11.092,15.604,1.0,1.899,0.104,355.612,2.805,0.839,9.275922127913461e-11,inf,inf,0.0,inf,inf,0,0,0,1,6,2037.611
HD 160691_7,HD 160691,3.23,0.098,2.375,9.072,15.604,1.0,1.899,0.215,354.466,3.535,0.488,1.860454935391086e-10,1321.3087766132883,0.36703021572591343,0.138372745918144,0.3712782330656841,0.0022446950496308395,1,1,1,2,6,2037.611
HD 141004_0,HD 141004,2.629,0.092,2.901,10.378,11.916,1.09,2.004,0.206,28.369,2.869,0.62,6.743873345874595e-11,inf,inf,0.0,inf,inf,0,0,0,0,6,2037.612
HD 141004_1,HD 141004,0.651,0.071,0.654,0.077,11.916,1.09,2.004,0.052,132.319,0.68,0.545,2.8489343817766115e-10,inf,inf,0.0,inf,inf,0,0,0,0,6,2037.612
HD 141004_2,HD 141004,4.426,0.098,1.019,0.515,11.916,1.09,2.004,0.192,141.686,4.173,0.02,5.767476279530232e-13,inf,inf,0.0,inf,inf,0,0,0,0,6,2037.612
HD 141004_3,HD 141004,4.115,0.06,0.578,0.169,11.916,1.09,2.004,0.228,38.547,3.871,0.76,9.898983392927488e-12,inf,inf,0.0,inf,inf,0,0,0,0,6,2037.612
HD 141004_4,HD 141004,3.163,0.091,1.732,5.377,11.916,1.09,2.004,0.241,289.675,3.003,0.186,1.2192274529723362e-11,inf,inf,0.0,inf,inf,0,0,0,0,6,2037.612
HD 95128_1,HD 95128,2.285,0.074,0.586,0.09,13.887,1.07,1.577,0.061,47.903,2.148,0.925,3.1656453878237345e-11,inf,inf,0.0,inf,inf,0,0,0,0,7,2037.614
HD 95128_2,HD 95128,4.586,0.035,0.538,0.124,13.887,1.07,1.577,0.268,178.766,4.713,0.073,5.317174500395368e-13,inf,inf,0.0,inf,inf,0,0,0,0,7,2037.614
HD 95128_3,HD 95128,0.343,0.031,2.771,10.652,13.887,1.07,1.577,0.02,258.859,0.354,0.068,1.1295745746361225e-09,inf,inf,0.0,inf,inf,0,0,0,0,7,2037.614
HD 95128_4,HD 95128,2.15,0.173,1.218,2.292,13.887,1.07,1.577,0.169,11.041,2.426,0.46,1.797603486530043e-11,inf,inf,0.0,inf,inf,0,0,0,0,7,2037.614
HD 95128_5,HD 95128,0.6,0.105,2.299,9.543,13.887,1.07,1.577,0.042,336.909,0.628,0.522,2.6484195611557636e-09,inf,inf,0.0,inf,inf,0,0,0,0,7,2037.614
HD 95128_6,HD 95128,0.335,0.024,2.419,8.44,13.887,1.07,1.577,0.02,32.597,0.328,0.631,2.330049307022779e-08,inf,inf,0.0,inf,inf,0,0,0,0,7,2037.614
HD 95128_7,HD 95128,0.847,0.089,1.394,3.307,13.887,1.07,1.577,0.053,305.42,0.8,0.545,6.039275608211396e-10,inf,inf,0.0,inf,inf,0,0,0,2,7,2037.614
HD 95128_8,HD 95128,0.588,0.034,2.182,6.517,13.887,1.07,1.577,0.029,148.044,0.576,0.757,3.3470135642185084e-09,inf,inf,0.0,inf,inf,0,0,0,0,7,2037.614
HD 128167_0,HD 128167,1.283,0.14,1.15,1.235,15.756,1.39,3.182,0.054,105.242,1.161,0.054,3.108182907804867e-11,inf,inf,0.0,inf,inf,0,0,0,2,5,2037.648
HD 128167_2,HD 128167,3.433,0.063,1.328,2.101,15.756,1.39,3.182,0.185,339.871,3.618,0.673,1.259236249412158e-11,inf,inf,0.0,inf,inf,0,0,0,0,5,2037.648
HD 128167_3,HD 128167,4.878,0.117,2.132,7.845,15.756,1.39,3.182,0.146,116.616,4.557,0.879,4.445134595179226e-11,inf,inf,0.0,inf,inf,0,0,0,0,5,2037.648
HD 128167_4,HD 128167,1.323,0.044,1.923,3.589,15.756,1.39,3.182,0.052,347.481,1.38,0.026,3.7885918526824935e-11,inf,inf,0.0,inf,inf,0,0,0,0,5,2037.648
HD 114710_0,HD 114710,1.415,0.117,0.681,0.177,9.197,1.11,1.357,0.137,50.755,1.41,0.574,6.620806401155068e-11,inf,inf,0.0,inf,inf,0,0,0,0,8,2037.674
HD 114710_1,HD 114710,0.314,0.116,0.63,0.187,9.197,1.11,1.357,0.009,275.636,0.35,0.001,2.8921479109881703e-12,inf,inf,0.0,inf,inf,0,0,0,0,8,2037.674
HD 114710_2,HD 114710,2.258,0.018,0.683,0.345,9.197,1.11,1.357,0.199,70.668,2.248,0.665,3.4562813321414265e-11,inf,inf,0.0,inf,inf,0,0,0,0,8,2037.674
HD 114710_4,HD 114710,0.861,0.053,0.898,1.046,9.197,1.11,1.357,0.097,117.295,0.904,0.42,1.5758694598096254e-10,1204.140683017434,0.3344835230603983,0.23370706567262417,0.815995021489285,0.015586198702338868,1,1,1,8,8,2037.674
HD 114710_5,HD 114710,0.124,0.109,3.108,12.42,9.197,1.11,1.357,0.011,210.523,0.111,0.487,9.210252676648407e-08,inf,inf,0.0,inf,inf,0,0,0,0,8,2037.674
HD 16895 A_0,HD 16895 A,3.595,0.047,2.816,9.019,11.15,1.21,2.246,0.264,276.157,3.426,0.617,1.5563915021166095e-10,441.4936671993059,0.12263712977758497,0.29826136563651245,0.48860316458150965,0.005764442995105605,1,1,1,3,6,2037.7
HD 16895 A_4,HD 16895 A,4.424,0.091,1.274,1.42,11.15,1.21,2.246,0.368,345.44,4.816,0.101,3.8806239448869466e-12,inf,inf,0.0,inf,inf,0,0,0,0,6,2037.7
HD 16895 A_5,HD 16895 A,1.554,0.05,3.144,7.562,11.15,1.21,2.246,0.106,76.11,1.581,0.723,4.6428934873154284e-10,110.18181391009415,0.0306060594194706,0.8094164882214868,0.6512855311324468,0.01064491399163372,1,1,1,3,6,2037.7
HD 16895 A_6,HD 16895 A,0.108,0.029,0.508,0.05,11.15,1.21,2.246,0.001,114.819,0.111,0.0,3.843788937240909e-12,inf,inf,0.0,inf,inf,0,0,0,0,6,2037.7
HD 84737_0,HD 84737,0.596,0.087,1.352,2.893,18.823,1.08,2.795,0.011,354.376,0.623,0.004,6.741206714069997e-12,inf,inf,0.0,inf,inf,0,0,0,0,5,2037.701
HD 84737_1,HD 84737,3.025,0.071,1.189,0.998,18.823,1.08,2.795,0.143,59.95,3.236,0.091,5.5033289008486965e-12,inf,inf,0.0,inf,inf,0,0,0,0,5,2037.701
HD 84737_2,HD 84737,1.078,0.014,1.079,1.647,18.823,1.08,2.795,0.03,338.63,1.082,0.874,3.7307057917979674e-10,inf,inf,0.0,inf,inf,0,0,0,0,5,2037.701
HD 84737_3,HD 84737,3.774,0.025,0.833,0.26,18.823,1.08,2.795,0.163,275.048,3.862,0.075,1.6066946263649467e-12,inf,inf,0.0,inf,inf,0,0,0,0,5,2037.701
HD 84737_4,HD 84737,0.254,0.074,3.133,17.683,18.823,1.08,2.795,0.01,119.33,0.268,0.05,1.045432873735658e-09,inf,inf,0.0,inf,inf,0,0,0,0,5,2037.701
HD 84737_5,HD 84737,2.993,0.205,0.508,0.083,18.823,1.08,2.795,0.155,53.383,2.98,0.431,6.688828544541902e-12,inf,inf,0.0,inf,inf,0,0,0,0,5,2037.701
HD 142860_0,HD 142860,0.405,0.081,2.385,10.978,11.254,1.25,3.039,0.027,224.7,0.417,0.744,3.3359534765776155e-09,inf,inf,0.0,inf,inf,0,0,0,0,5,2037.703
HD 142860_2,HD 142860,3.184,0.073,1.146,1.419,11.254,1.25,3.039,0.271,298.557,3.218,0.174,1.5179203382508654e-11,inf,inf,0.0,inf,inf,0,0,0,0,5,2037.703
